student_id,region,time_spent,modules_completed,quiz_score,assignment_timeliness,interaction_level,consistency_index,engagement_score,learning_trend,performance_label
9015,Suburban,9.9,8,42.43443826718364,50.54,69.93418813817593,0.4931656216191805,59.72,Increasing,Low
9016,Suburban,13.3,1,76.15846043129883,83.61,53.804749233800635,0.7006910893565403,60.15,Decreasing,High
9017,Urban,14.7,2,76.2359748486623,91.63,69.93356957394971,0.7999096206120898,71.72,Increasing,High
9018,Urban,3.8,8,42.07038276680492,92.08,48.82777285773813,0.09752733162742151,33.91,Increasing,Low
9019,Suburban,8.0,7,99.43129106326019,79.3,98.01562723733498,0.41250891685761254,69.01,Stable,Medium
9020,Urban,6.5,7,54.21536018809263,59.11,40.05556730833729,0.5922417050782275,36.28,Decreasing,Low
9021,Rural,11.2,7,83.75208635453588,49.47,124.78365738628564,0.7076709630259271,90.39,Stable,High
9022,Suburban,2.1,9,84.10562840452124,42.19,140.6164098576087,0.6193589257356177,75.56,Increasing,Medium
9023,Urban,9.6,6,62.8425526751665,98.81,11.646566855408473,0.804815357596469,29.82,Increasing,Low
9024,Urban,11.7,2,29.081371858299192,55.27,129.81459551623007,0.28961946482144285,94.16,Increasing,Low
9025,Urban,12.8,1,76.96355111423217,94.96,119.04616411842271,0.16116897383158624,91.52,Decreasing,Low
9026,Urban,1.6,5,58.28689235465731,81.49,24.055044706269545,0.11493469473276677,16.03,Decreasing,Low
9027,Rural,1.2,9,47.3873625908589,84.47,19.65215920463176,0.5705790975331307,12.83,Decreasing,Low
9028,Rural,4.8,8,85.27276726656285,99.07,74.32808837752468,0.2009099491269166,49.16,Stable,Low
9029,Rural,5.0,2,50.71812620631285,52.24,48.482964108862504,0.5321836655687664,36.74,Decreasing,Low
9030,Rural,6.3,5,59.74063578336438,44.2,31.452975379651892,1.0,31.48,Increasing,Medium
9031,Rural,5.9,5,71.62533140190534,73.13,31.62900086943295,0.842061977498434,30.56,Stable,Medium
9032,Suburban,12.5,1,51.945206053383686,78.83,38.26715077939228,0.5507237452253485,50.38,Increasing,Low
9033,Rural,12.1,1,68.5306780220168,52.79,47.588008383927786,0.3359178846664864,54.04,Stable,Medium
9034,Suburban,7.1,9,45.626611366505294,91.87,85.55216555698232,0.8977183182029562,60.53,Increasing,Low
9035,Suburban,8.5,7,41.408688247864426,58.58,44.87372888573962,0.8430913145359299,43.69,Decreasing,Low
9036,Rural,10.2,4,62.4936366484404,66.92,82.74417063308229,0.32921407740614267,66.87,Stable,Low
9037,Rural,5.1,6,44.404918839855576,41.36,104.18592741169176,0.4354240123744971,64.84,Stable,Low
9038,Suburban,12.5,9,28.424630660562528,69.04,149.97429899845127,0.41139783828899373,106.24,Stable,Low
9039,Urban,14.6,7,29.186284970029593,49.83,16.557163406362257,0.9243249896712668,44.78,Stable,Low
9040,Rural,2.8,6,67.27555833543143,50.69,45.82267889398868,0.6402260136852715,29.91,Stable,Low
9041,Rural,2.7,8,88.63686635405804,45.77,63.56435341081851,0.5691230803790761,38.53,Increasing,Medium
9042,Rural,6.6,6,85.31674093873423,83.02,91.73753798796008,0.6629562977865727,62.37,Stable,Medium
9043,Rural,9.1,4,97.02478091624009,43.46,102.88108258982143,0.6634879564879156,74.19,Increasing,High
9044,Rural,10.5,9,59.47025322102559,97.16,47.0431632604585,0.6305277690252704,49.77,Increasing,Medium
9045,Suburban,10.7,1,68.55065591493654,53.28,136.13472228624588,0.9395646134696858,94.82,Decreasing,High
9046,Rural,2.6,6,68.45128880134683,70.49,79.30423850902572,0.6078714960853456,46.15,Stable,Medium
9047,Suburban,11.5,9,100.0,62.29,37.46654592880398,0.89603581558728,47.48,Increasing,High
9048,Urban,9.9,1,40.392671754227344,45.18,104.66414972027493,0.4515254073047555,77.08,Decreasing,Low
9049,Suburban,8.0,2,62.618043855994216,91.75,97.93691162038087,0.36654094758087824,68.97,Stable,Low
9050,Rural,14.4,9,99.47786807209725,73.81,24.569488582152236,0.3960591862328951,48.28,Decreasing,High
9051,Urban,8.9,4,68.73211379739041,45.21,140.17030413204284,0.2740387789787618,92.34,Stable,Medium
9052,Urban,8.2,2,56.35378530227293,93.77,62.799598535737864,0.37307415986634146,51.9,Increasing,Low
9053,Rural,13.5,2,54.272308322536915,56.19,47.45255407529677,0.4910019469558895,57.48,Stable,Low
9054,Suburban,1.8,7,77.44488953354401,82.96,38.43782951774994,0.35697178303034416,23.72,Increasing,Low
9055,Suburban,2.9,6,79.14173735296951,52.89,66.22444187560842,0.15059154905359726,40.36,Increasing,Low
9056,Suburban,14.0,8,31.695027945406018,63.1,70.63200960788186,0.5477393674056449,70.32,Increasing,Low
9057,Rural,12.0,3,39.36337282283602,75.42,117.91771281254276,0.8962266794864555,88.96,Increasing,Medium
9058,Rural,11.8,7,61.6933233424066,73.14,13.241232015545668,0.3213939976358491,36.12,Decreasing,Low
9059,Urban,12.5,6,85.89140863242521,78.25,69.06529806874116,0.12441116905127408,65.78,Increasing,Medium
9060,Suburban,6.1,1,61.357035682180026,61.84,127.47943857248566,0.19808717609154014,78.99,Increasing,Low
9061,Rural,9.4,5,32.12549632140381,93.6,18.89087875637454,0.5835118148616132,32.95,Decreasing,Low
9062,Urban,13.7,4,69.95499252032326,47.31,78.55743429593817,0.7840227308382788,73.53,Decreasing,Medium
9063,Urban,7.1,6,79.56522044586617,44.33,44.37696596454024,0.3097392457363485,39.94,Stable,Medium
9064,Rural,6.8,6,36.0286175264152,48.92,125.46175120227284,0.7670543815269328,79.73,Decreasing,Low
9065,Urban,6.8,1,35.287737986602494,67.41,56.90784980777956,0.8207478202326275,45.45,Decreasing,Low
9066,Urban,14.1,7,80.40390990713512,88.69,20.013461444423932,0.3118551953133425,45.26,Decreasing,Medium
9067,Urban,7.4,2,79.01802340857024,60.1,93.01381467386483,0.8840776456728687,65.01,Stable,High
9068,Suburban,6.2,4,50.45884554391981,54.27,49.105625060884506,0.8375857272266801,40.05,Stable,Low
9069,Urban,7.6,3,84.29967820211522,98.62,120.30016410643756,0.8421448770140743,79.15,Stable,High
9070,Rural,15.0,3,94.51487964661597,51.27,144.11326058468495,0.33099512481599513,109.56,Decreasing,High
9071,Rural,3.8,2,77.92924995780648,89.08,92.3988707574356,0.43952123032668367,55.7,Increasing,Medium
9072,Urban,7.1,6,58.14956822755852,95.19,61.60985043062445,0.5846083573260258,48.55,Stable,Low
9073,Urban,6.9,5,100.0,47.35,70.59352649221358,0.242542073243348,52.55,Decreasing,Medium
9074,Rural,5.5,9,60.777454603064726,53.02,32.74572460681251,0.7762081426554593,30.12,Stable,Low
9075,Suburban,7.5,5,65.97740955216177,46.3,18.7451398031478,0.46017157989431023,28.12,Stable,Low
9076,Urban,8.3,4,31.528911263478975,99.43,62.73024544584946,0.4330753913740366,52.12,Increasing,Low
9077,Urban,5.9,8,52.793723592739816,48.82,77.1976505874885,0.7453236153547736,53.35,Decreasing,Medium
9078,Rural,9.5,7,68.74135027027992,74.47,47.7965749024191,0.5232025359703426,47.65,Increasing,Low
9079,Urban,4.4,8,41.67312929216157,91.42,118.60411700993251,0.6413008542410176,70.3,Increasing,Low
9080,Urban,12.7,9,60.619419467744706,67.72,67.91645696027962,0.8048559535091949,65.71,Stable,Medium
9081,Urban,8.7,6,58.23675346412654,88.16,23.25112206206483,0.8494036287951,33.38,Increasing,Medium
9082,Urban,14.5,3,43.526892575374845,66.35,148.88616197729576,0.819645279831599,110.69,Increasing,Medium
9083,Urban,5.1,2,79.47656929870338,49.06,124.71321174875649,0.7636646185653393,75.11,Decreasing,High
9084,Rural,10.2,3,65.68684541695858,87.98,55.5388108455041,0.6550878501693288,53.27,Increasing,Medium
9085,Rural,8.9,8,63.636418375134326,75.52,59.97440065583442,0.8481795772576786,52.24,Increasing,Medium
9086,Urban,8.3,5,74.29762037393722,80.35,66.55548796180685,0.7637281413569499,54.03,Stable,High
9087,Rural,14.1,8,52.26560910018689,74.69,128.24234824315076,0.5955601186490482,99.37,Increasing,Low
9088,Urban,7.6,6,58.48819329707137,71.73,104.44512532926251,0.43120718826248167,71.22,Stable,Low
9089,Urban,1.1,3,54.9589696232562,42.97,102.65219202817435,0.1644598614226201,54.08,Decreasing,Low
9090,Urban,5.6,6,35.63501954539675,74.43,133.47267402951823,0.1320888748635011,80.74,Stable,Low
9091,Suburban,3.3,8,80.89395395632958,93.02,74.29169107674697,0.626449987839863,45.4,Stable,Medium
9092,Rural,5.1,7,42.359319522417415,96.52,47.24978328290416,0.4559581201478723,36.37,Increasing,Low
9093,Urban,4.8,8,69.46808728366092,50.09,127.27968871284418,0.5778564711771512,75.64,Increasing,Medium
9094,Suburban,3.7,8,31.664815588230468,70.48,59.86006634671408,0.26896313470343547,39.18,Stable,Low
9095,Rural,1.4,7,62.34952824340503,82.5,134.07108812033053,0.7137537253455236,70.54,Increasing,Medium
9096,Rural,14.9,5,55.21370402822202,93.8,120.04758129427734,0.5153872476715136,97.27,Increasing,Low
9097,Suburban,2.3,8,50.140760664831575,82.62,82.77228981340157,0.7390413969247267,47.14,Increasing,Low
9098,Suburban,4.7,5,65.54450565129304,86.53,25.295941699826326,0.15500651884611652,24.4,Increasing,Low
9099,Urban,13.2,2,65.31892492379998,90.6,119.00479190026319,0.3785063694194555,92.5,Stable,Medium
9100,Urban,12.4,2,52.459114720315725,47.75,111.20758752591487,0.8433628880473305,86.6,Increasing,Medium
9101,Suburban,9.2,9,89.28090577045617,81.29,87.38742617018512,0.2901501322047245,66.69,Decreasing,Medium
9102,Urban,11.3,9,73.24522569860027,89.7,99.1557346798613,0.4235070358804008,77.83,Decreasing,Medium
9103,Rural,13.3,8,61.314469804750395,80.55,82.04031934230507,0.7225354350139033,74.27,Decreasing,Medium
9104,Urban,5.4,4,52.54344455328331,70.75,125.35834548113787,0.8660185278985765,76.18,Stable,Medium
9105,Rural,6.9,8,52.245733653803356,92.71,122.47172574837458,0.7034905051554182,78.49,Increasing,Medium
9106,Rural,1.5,8,95.03853515006215,91.41,24.72237372535757,0.7190948078719186,16.11,Stable,Medium
9107,Urban,5.4,7,70.14997468845449,83.2,14.458992988230246,0.9205973716161542,20.73,Increasing,Medium
9108,Urban,10.0,2,36.90480478143442,87.11,120.79594785934255,0.7189020872536096,85.4,Increasing,Low
9109,Urban,1.4,3,63.495367349694284,63.53,67.66319555825609,0.6966167860418099,37.33,Increasing,Medium
9110,Suburban,1.4,8,46.62999655694057,92.67,42.93811887666162,1.0,24.97,Increasing,Medium
9111,Rural,6.1,6,72.37189526371154,78.33,115.87441181828414,0.4266414542034908,73.19,Increasing,Medium
9112,Urban,11.0,5,75.738986087017,76.67,48.52700332255568,0.3699182287397674,51.76,Stable,Low
9113,Urban,8.9,4,47.456096643376746,72.15,77.94819838295369,0.9529888379652824,61.22,Increasing,Low
9114,Suburban,13.2,4,72.37259563133762,63.59,82.8133575308874,0.3954719964140775,74.41,Stable,Medium
9115,Urban,1.0,3,55.652537758126165,74.63,95.27705740596976,0.7832471854630766,50.14,Increasing,Medium
9116,Urban,4.6,3,100.0,88.47,82.03128266985944,0.9540732343339035,52.52,Increasing,High
9117,Suburban,13.0,5,46.897737971977726,64.84,119.62508495850554,0.43367154116614726,92.31,Increasing,Low
9118,Suburban,8.9,5,91.15422653503228,41.7,87.36696247722918,0.8505268470779384,65.93,Increasing,High
9119,Suburban,10.7,4,58.92616907829294,99.53,121.67805002592954,0.3807999238192314,87.59,Decreasing,Low
9120,Suburban,12.1,1,72.59018893277774,94.72,132.44379169609036,0.5001913488823281,96.47,Increasing,Medium
9121,Suburban,4.2,5,58.63874124961017,40.05,74.53163233547245,0.28326007061150854,47.77,Decreasing,Low
9122,Urban,2.2,4,73.60188202930486,87.12,86.96927806150126,0.5931758400757937,48.98,Increasing,Medium
9123,Rural,1.4,9,88.5789886460969,66.63,120.52015600225296,0.6700338472881049,63.76,Decreasing,Medium
9124,Urban,14.6,6,57.956337083377676,83.29,102.33795135916836,0.3537826083042854,87.67,Increasing,Medium
9125,Rural,9.3,3,41.81446542562675,78.97,14.134326944524798,0.7759428728622157,30.32,Decreasing,Low
9126,Urban,4.2,7,93.7919402787724,68.79,81.90960016301418,0.4417657769749751,51.45,Stable,Medium
9127,Urban,7.2,1,37.20951687683108,93.7,98.05340766876655,0.8516323904260172,67.03,Increasing,Low
9128,Urban,7.9,4,96.22140485181252,59.27,93.27777364514782,0.10727436952671249,66.39,Decreasing,Medium
9129,Rural,15.0,3,76.9050984337603,90.04,102.32196643387553,0.9786466400164368,88.66,Stable,High
9130,Rural,6.2,2,61.70127583036745,61.37,100.0991065812208,0.1283936550701514,65.55,Increasing,Low
9131,Urban,3.8,3,34.322377683504286,56.14,74.77855313081868,0.4987533991507038,46.89,Decreasing,Low
9132,Rural,4.4,4,70.48550965362377,88.88,39.3078165508229,0.20747230549345363,30.65,Increasing,Low
9133,Rural,9.7,9,95.53091542880341,98.28,77.8204699541042,0.524602676673762,63.16,Stable,High
9134,Rural,4.2,8,39.95587578985502,40.93,73.89780429706936,0.6792537706673794,47.45,Increasing,Low
9135,Urban,1.9,4,98.85281967508833,94.42,29.271813265944722,0.3228392804255831,19.39,Increasing,Medium
9136,Suburban,13.2,3,91.88548036616139,62.81,131.79110798834307,0.5054788834234666,98.9,Stable,High
9137,Suburban,6.3,4,61.04420406682275,85.19,45.03185829758446,0.3969866437139815,38.27,Increasing,Low
9138,Urban,4.8,7,51.804045303813254,71.74,117.50436319283922,0.8603008610616903,70.75,Stable,Medium
9139,Rural,13.9,4,70.60423579396152,95.64,111.75385826105926,0.6892604908510364,90.63,Stable,Medium
9140,Suburban,7.3,3,83.8877607407227,98.14,98.21785434911615,0.6152151549588197,67.36,Increasing,Medium
9141,Suburban,13.6,7,90.21483795426528,94.39,150.00940913023146,0.5602022101323464,109.0,Decreasing,High
9142,Urban,5.5,6,51.422345180090794,44.68,65.49040192739575,0.4527534350610513,46.5,Stable,Low
9143,Rural,4.2,9,68.59091269427951,71.72,115.6606176139443,0.7215193939555843,68.33,Decreasing,Medium
9144,Rural,1.4,6,78.31481299609692,59.37,73.69968565227788,0.26118147672245173,40.35,Decreasing,Low
9145,Urban,8.8,9,42.021055269830995,67.08,42.3442846395816,0.5172120911951328,43.17,Increasing,Low
9146,Urban,12.8,6,36.50722325778624,58.1,55.36041287526049,0.5217196119294728,59.68,Decreasing,Low
9147,Urban,6.6,4,80.30498166322607,45.86,36.36985862258146,0.6805433358849894,34.68,Increasing,Medium
9148,Rural,13.5,4,61.40954149436302,80.72,120.71837498394056,0.4696479418524185,94.11,Stable,Medium
9149,Urban,14.0,6,45.500672477589184,83.86,36.26487419002197,0.9931361716413658,53.13,Increasing,Medium
9150,Urban,7.8,9,79.54520450852536,74.21,11.838658121398131,0.8969460808936979,25.42,Stable,Medium
9151,Suburban,5.5,5,51.0698943230004,40.39,17.726827321225663,0.4752418205318947,22.61,Decreasing,Low
9152,Rural,7.4,4,44.69545990509505,50.04,128.8642051608164,0.30268010912047616,82.93,Decreasing,Low
9153,Suburban,4.7,9,92.20931390044694,64.73,151.7549848816264,0.6992090815199293,87.63,Increasing,High
9154,Urban,3.7,4,70.0708232592163,79.93,18.06596789740706,0.3455158406113585,18.28,Decreasing,Low
9155,Rural,13.0,3,85.83228972520362,72.48,24.315739213030795,0.5683186536613611,44.66,Stable,High
9156,Suburban,11.5,6,32.62897396534231,44.37,50.535780833913996,0.288384548396412,54.02,Decreasing,Low
9157,Suburban,8.9,7,79.49746954851717,40.93,41.86499293940681,0.09855415156990324,43.18,Decreasing,Low
9158,Urban,3.3,3,42.370524588402105,69.47,74.44649346462688,0.825991807201686,45.47,Stable,Low
9159,Urban,14.0,9,64.17554640334986,71.35,146.18470032298885,0.14454926660494513,108.09,Decreasing,Low
9160,Urban,3.1,4,78.59320384439819,84.83,56.169626533262225,0.9716955446642557,35.83,Stable,High
9161,Urban,5.5,8,60.5046543345495,55.08,110.53238550714389,0.09447873363756762,69.02,Decreasing,Low
9162,Suburban,8.7,1,65.02429341812103,61.1,102.36552540148665,0.6314561688076893,72.93,Increasing,Medium
9163,Suburban,5.2,1,86.39170281024523,70.01,16.611974193805448,0.10643767416369222,21.31,Increasing,Low
9164,Suburban,7.0,8,58.15773224863896,67.55,20.815045882457436,0.44363509422185315,27.91,Decreasing,Low
9165,Rural,11.1,2,35.724977331370084,87.6,60.02705873340352,0.16368629739535184,57.76,Stable,Low
9166,Rural,13.6,5,38.46791884500868,91.23,23.75731645752089,0.963030541329932,45.88,Stable,Low
9167,Urban,2.9,9,65.75987035576313,44.1,131.07514039239254,0.40418854547578686,72.79,Decreasing,Medium
9168,Urban,2.5,3,67.90413668437758,44.4,93.98674433784879,0.60019648697637,53.24,Increasing,Medium
9169,Urban,1.3,8,73.74594525914563,66.06,33.43058790222755,0.923668297590024,19.97,Increasing,Medium
9170,Rural,12.9,6,59.98444430414922,91.6,50.064119353305564,0.9782425597114027,57.28,Increasing,Medium
9171,Urban,12.2,1,82.00346023278472,41.51,33.137665321813984,0.17933394469367853,47.07,Stable,Low
9172,Urban,3.4,3,51.41769207624814,90.74,64.69966715667718,0.7933715296695725,40.85,Increasing,Low
9173,Suburban,10.0,8,83.47351209943328,54.8,86.84119633126386,0.5133051535867339,68.42,Increasing,High
9174,Suburban,8.4,3,49.80680712739889,87.45,95.1613171654439,0.8555639203358318,68.58,Stable,Medium
9175,Urban,3.7,4,51.84741664384607,46.25,84.78563637783982,0.653434328637026,51.64,Increasing,Low
9176,Suburban,9.2,9,78.9210421455759,49.89,127.04340354358368,0.22656521243895628,86.52,Increasing,Medium
9177,Urban,14.4,4,78.34064364973828,68.47,120.14121981963869,0.22764714615433695,96.07,Decreasing,Low
9178,Suburban,6.1,2,60.62889972707771,87.19,94.62875750826196,0.792693742809986,62.56,Increasing,Medium
9179,Urban,14.5,2,78.41548641236305,64.39,65.29891267806948,0.5497121435829997,68.9,Decreasing,Medium
9180,Urban,8.8,8,39.064882931526675,55.47,131.62387276389038,0.8983447710917535,87.81,Decreasing,Medium
9181,Rural,8.7,5,36.9645860582828,75.54,79.41352592356336,0.26558859654348266,61.46,Increasing,Low
9182,Rural,7.0,7,63.169471771410215,40.51,70.06733267840407,0.32249329215129524,52.53,Decreasing,Low
9183,Rural,8.3,2,39.840522855496076,86.61,138.8605773613302,0.1337535532602293,90.18,Increasing,Low
9184,Urban,6.6,7,57.294455298451076,79.54,66.65132481371455,0.8349675604129033,49.83,Increasing,Medium
9185,Urban,7.0,8,46.14397228719496,53.77,62.639960009068055,0.3898922857902387,48.82,Increasing,Low
9186,Suburban,12.8,4,91.64201979718968,58.0,25.497949970276025,0.35069333543155917,44.75,Increasing,Medium
9187,Suburban,5.1,5,92.49908790368875,48.49,148.10062866975275,0.5495056275853536,86.8,Stable,High
9188,Urban,7.3,9,33.64724547154598,71.92,89.71781456693377,0.5694213172538451,63.11,Increasing,Low
9189,Urban,2.8,8,32.003423973426486,76.52,133.55710014733816,0.15929552440068465,73.78,Stable,Low
9190,Suburban,4.7,6,40.82318128948212,53.77,51.88989813412827,0.40089905159918177,37.69,Decreasing,Low
9191,Suburban,7.4,3,57.002874763615175,64.48,105.45537370297122,0.4949305490613411,71.23,Stable,Low
9192,Suburban,3.0,4,72.36326636580236,92.4,131.31341463994193,0.6153794004486479,73.16,Decreasing,Medium
9193,Urban,7.1,5,63.29860113844839,50.65,111.82125716514146,0.19633471573753658,73.66,Increasing,Low
9194,Rural,1.9,7,39.01478969204522,72.58,92.33646707392997,0.5023248732205795,50.92,Increasing,Low
9195,Suburban,1.9,8,33.33287880171809,54.62,53.02970295387409,0.31699335486017743,31.26,Increasing,Low
9196,Rural,7.7,1,43.440201546492624,99.55,65.43898011355253,0.4242259175881198,51.97,Stable,Low
9197,Urban,6.8,1,74.28774841447512,73.32,84.30988960643396,0.6961439239193739,59.15,Decreasing,Medium
9198,Rural,9.7,1,59.6785519725255,46.4,46.628736358356285,0.6435733599818544,47.56,Decreasing,Medium
9199,Urban,6.5,6,38.42364750008783,90.62,60.26603885731286,0.9833021172219933,46.38,Increasing,Low
9200,Suburban,1.5,1,75.37519712042645,48.22,123.96619724037586,0.8403630989474297,65.73,Decreasing,High
9201,Urban,10.8,4,75.63666235862286,71.49,116.8163175207454,0.19850146125989093,85.41,Decreasing,Low
9202,Rural,4.1,5,70.27288646266892,53.18,75.01173075653318,0.379051223542884,47.76,Increasing,Low
9203,Urban,8.6,4,76.51564737559114,76.32,34.77908617018859,0.5410975246505575,38.89,Increasing,Medium
9204,Rural,4.9,6,73.77172331769948,86.63,20.799182099380015,0.7801183493301035,22.65,Decreasing,Medium
9205,Urban,10.9,8,98.82373550867955,77.03,138.04281757208847,0.20673904531812265,96.27,Increasing,High
9206,Suburban,2.4,9,45.72115924907886,91.57,59.480177716887134,0.27478925531919896,35.74,Increasing,Low
